country,id,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Австрия,12KMoAMzaeBFh91O5sxP2o,NWYR,The Lone Ranger,0.599,0.954,1,-5.088,0,0.353,0.0559,0.504,0.606,0.358,129.957,156923,4
Аргентина,0Bv7O6fmZk3GrNQFYJaXPn,La Pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",0.672,0.745,5,-5.269,0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,413111,4
Аргентина,6ohTBTmcNHe9UzvxAgA9wJ,Lauri Garcia,Miel,0.801,0.401,0,-8.082,1,0.0491,0.909,0.0,0.158,0.595,126.455,124590,4
Аргентина,1AhNxunSSizAllibrQ7jhu,Quevedo,Ahora Y Siempre,0.659,0.629,4,-7.86,1,0.0825,0.716,0.0,0.422,0.416,118.964,149275,4
Аргентина,6LBpjWMfy1NUfyxAJbcMRs,La K'onga,Universo Paralelo,0.619,0.739,4,-5.743,1,0.167,0.464,0.0,0.285,0.672,149.975,217072,4
Аргентина,7t9nTOyLgrsmRe5jjqwUQx,Canal RCN,Amor Qué Me Hiciste,0.473,0.425,9,-6.856,1,0.0264,0.442,0.0,0.22,0.438,162.964,259245,3
Аргентина,4hAYQuavbB0FYhyxBTbVal,Alex Luna,Te Marqué Pedo,0.836,0.66,1,-3.939,0,0.0648,0.724,0.0,0.112,0.829,135.091,216000,4
Аргентина,6J8lLpZoRCmB5pTrnB5jpV,Standly,Mi Gata,0.862,0.372,0,-10.909,0,0.453,0.554,0.0,0.144,0.494,94.994,202478,4
Аргентина,16JP9bATbkx9ActKHPiwHc,Luciano CDs,Melô de Carla Cintia - Reggae Remix,0.794,0.522,0,-8.406,1,0.0854,0.106,0.00131,0.17,0.96,155.013,250802,4
Аргентина,1uw6eHdMtRlX6MtiZVJYB9,Galvan Real,La Magia,0.419,0.916,4,-3.188,0,0.0963,0.559,2.39e-06,0.0717,0.528,169.917,201052,4
Аргентина,166qsYi2wR3u6qfg7wrh1r,Perro Primo,"Yendo No, Llegando",0.859,0.534,9,-6.409,0,0.201,0.306,0.0,0.325,0.633,85.021,211875,4
Аргентина,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Аргентина,1O2pcBJGej0pmH2Y9XZMs6,Cris Mj,Una Noche en Medellín,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4
Аргентина,2jeDtqfRAGJb9McjwfXN9I,La Pantera,Cayó La Noche,0.768,0.706,5,-6.487,0,0.364,0.138,2.36e-06,0.0921,0.826,173.951,215172,4
Аргентина,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Аргентина,13XxxfnZmFEkU90QN8bOjz,C.R.O,INTERESTELAR,0.831,0.628,4,-4.353,0,0.0771,0.0775,0.0,0.0905,0.467,90.006,173333,4
Аргентина,3LCwQoTrdQgHsGJE5gGVqx,GOT the beat,Step Back,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,228613,4
Аргентина,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Аргентина,5QKk5N5xJQGsWMhPM80Kfv,Carolina Gaitán - La Gaita,No se habla de Bruno,0.812,0.471,0,-8.314,0,0.0404,0.303,0.0,0.104,0.756,102.964,216120,4
Аргентина,0HINQFSerZ6iMfSsaTO3G5,DEKKO,12x3,0.869,0.727,2,-4.956,1,0.121,0.00118,6.97e-05,0.183,0.613,93.989,159200,4
Аргентина,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,Desesperados,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997,4
Аргентина,43Tf6aMFSw2vP7IHBWsA1R,Quevedo,Piel de Cordero,0.823,0.564,11,-9.565,0,0.232,0.459,7.2e-05,0.0913,0.278,128.024,213647,4
Аргентина,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Аргентина,1PmKfNsHxPdMaHP496myD3,Salastkbron,TURROMANTIKO,0.795,0.58,7,-6.443,1,0.132,0.338,0.0,0.163,0.657,90.099,131000,4
Аргентина,5NMPnWUDvXr8Vnauv7I7YZ,FMK,Tranquila,0.755,0.53,11,-4.92,0,0.059,0.0618,2.64e-05,0.0803,0.74,96.006,183431,4
Аргентина,7yHYQVlMxhGxqq4w8lFuHl,Canal RCN,Gaviota,0.507,0.317,7,-7.867,1,0.0278,0.512,0.0,0.163,0.413,49.699,178960,4
Аргентина,5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,184602,4
Аргентина,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,184893,4
Аргентина,0HghA8NwsiFcgROYKFjX3W,Tirri La Roca,EL TIRRI | DJ TAO Turreo Sessions #8,0.6,0.695,10,-4.393,1,0.244,0.212,0.0,0.0554,0.593,127.066,184053,5
Аргентина,6esPLhNIxICEhay8xDSuMM,Lara91k,Eres Para Mí,0.791,0.526,3,-8.27,0,0.0793,0.0776,2.77e-06,0.0995,0.682,104.986,174857,4
Аргентина,7rdIKBTAQm4nLlpA5E8DBI,Ishowsped,Shake,0.643,0.766,2,-6.736,1,0.398,0.0303,0.0,0.102,0.383,179.963,156798,4
Аргентина,0fVDu1evgjX9CFD0cmuRrM,Tai Verdes,LAst dAy oN EaRTh,0.494,0.553,5,-5.57,1,0.197,0.413,4.17e-05,0.218,0.359,82.061,172756,4
Аргентина,75HnDKDqsmEzdOKFWe5FZS,Nathy Peluso,VIVIR ASÍ ES MORIR DE AMOR,0.62,0.803,5,-5.514,0,0.0536,0.0881,0.000155,0.1,0.717,102.0,257380,4
Аргентина,5i82o3878xCPNCUK8VIeqX,Los Ángeles Azules,Otra Noche,0.605,0.711,8,-4.09,1,0.0379,0.365,0.0,0.0501,0.645,91.999,199120,4
Аргентина,5TMLavqGRKNxgzMBrVpC9R,zzoilo,Mon Amour - Remix,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,179940,4
Аргентина,3GaGWoU1KfVqgl7vnRHP55,C. Tangana,Demasiadas Mujeres,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,153960,4
Аргентина,7es67JIZ333OB30dYfjfal,Aitana,SI NO VAS A VOLVER,0.697,0.667,8,-4.039,1,0.0332,0.00445,0.0,0.119,0.275,116.996,155645,4
Аргентина,1mSviQV9iQnGSRyvTIuxAj,Alvaro Diaz,Problemón,0.706,0.739,10,-3.753,1,0.0586,0.266,2.62e-05,0.126,0.371,91.906,192613,4
Аргентина,10hMM5nsZQf66ldBlgWBfG,Labrinth,All For Us - from the HBO Original Series Euphoria,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,4
Аргентина,4aUnmZzTqfrETKCmE6zvaw,Anderson Neiff,Ela Já Tá Louca,0.747,0.848,10,-1.804,1,0.0747,0.142,0.0247,0.202,0.88,159.974,147574,4
Аргентина,3xRH6FPVtheDyNla3T1FE7,Muni Long,Hrs and Hrs,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,204317,3
Аргентина,1BOLgpXolZEcIaCEIuFhPM,Bad Gyal,Flow 2000,0.844,0.802,6,-3.781,0,0.0622,0.0249,0.0,0.184,0.372,95.13,155213,4
Аргентина,4szwPQ7ajXpyqykjtv6RLE,PAWSA,Roll Play,0.8,0.487,11,-12.74,0,0.167,0.000304,0.367,0.0874,0.318,128.019,203438,4
Аргентина,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Аргентина,1LH8gbxJsh9PmHozgPdWGu,Ricky Martin,Otra Noche en L.A.,0.781,0.59,7,-6.475,1,0.305,0.589,0.0,0.107,0.53,83.978,211475,4
Аргентина,4QVmV6QHriSb4TkaxvTuZm,Lali,Diva,0.765,0.85,7,-3.991,0,0.118,0.18,0.0,0.356,0.601,98.007,186100,4
Аргентина,6HOtqhx0LMZWEgJYRzdSuz,Quevedo,Universitaria,0.659,0.679,8,-8.341,1,0.133,0.574,0.0,0.426,0.726,90.042,133022,4
Аргентина,62T55PGktlIr4d5honkYpt,Alejo Isakk,Bellakeo,0.837,0.646,11,-6.839,0,0.293,0.445,0.0,0.0652,0.699,79.976,220562,4
Аргентина,2Gq636OOGgxCTqEuzCZhsa,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",0.656,0.823,1,-3.059,0,0.315,0.47,0.0,0.103,0.755,96.474,160000,4
Аргентина,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Аргентина,3E8xyYdIPpiH2wNEozE68I,Standly,Pégate,0.83,0.818,7,-5.028,1,0.0552,0.306,0.0,0.0906,0.828,98.008,186097,4
Бельгия,1vdYudatKL5iRIM7i6vkvG,Argy,Tataki,0.826,0.401,2,-11.684,1,0.117,0.0154,0.795,0.0999,0.0561,122.017,328781,4
Бельгия,3Oww84xrmgjyr5J1ilOmAf,Luude,Down Under (feat. Colin Hay),0.308,0.86,11,-4.111,0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774,4
Бельгия,0nCgsAki7e7I243CUblGxU,Alcemist,Stan Smith,0.698,0.869,2,-0.884,1,0.334,0.0747,0.000468,0.126,0.245,174.868,235000,4
Бельгия,4VtRHZ4tBDHaWltVAytlLY,Cat Burns,Go,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4
Бельгия,4iwiYqzoLImJraKQ9Pf2I2,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,227101,4
Бельгия,0U7I0dlEa9rzyTTQLZOJCn,Mark Lanegan,The Gravedigger's Song,0.321,0.81,9,-7.412,0,0.0702,0.00717,0.0495,0.179,0.195,185.904,223107,3
Бельгия,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
Бельгия,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Бельгия,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Бельгия,45GDh5cZcRVOAyQqZWxiUt,Jx.Zero,Playboy,0.819,0.563,1,-8.621,0,0.706,0.0126,0.0,0.21,0.599,158.017,152451,4
Бельгия,4ZkOFujtamIynWGfo9PdGR,Mark Lanegan,One Hundred Days,0.498,0.509,7,-8.482,1,0.0283,0.201,0.0352,0.109,0.193,83.808,276000,4
Бельгия,5QJoojtfYodIvWSfpeCcHh,Metejoor,Dit Is Wat Mijn Mama Zei,0.792,0.524,9,-6.749,1,0.0372,0.258,0.0,0.128,0.737,118.958,177067,4
Бельгия,5EWPzyWm0b9McPS5Qyaijp,Pierre de Maere,Un jour je marierai un ange,0.544,0.578,7,-9.49,0,0.18,0.216,1.92e-06,0.0949,0.219,169.973,165558,4
Бельгия,3OXX5hy8YPQP9QYgzqaY2f,Mark Lanegan,Hit the City,0.332,0.715,8,-6.779,1,0.0366,0.0191,0.0033,0.131,0.461,116.892,168533,4
Бельгия,6lgIi3ixBsr4cMt3r19yX9,MEAU,Dat heb jij gedaan,0.69,0.274,0,-12.923,1,0.051,0.845,0.000428,0.12,0.663,131.704,211174,4
Бельгия,1YR7VB3xx85Iad2n3soyMb,Cristian D,Amsterdam,0.908,0.52,0,-7.688,0,0.0782,0.0457,0.0,0.109,0.81,134.046,173534,4
Бельгия,5vUnjhBzRJJIAOJPde6zDx,Jnr Choi,TO THE MOON,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,152137,4
Бельгия,7qzFXUvBk7lELXuxVREypV,Screaming Trees,Nearly Lost You,0.166,0.971,7,-5.231,1,0.119,3.84e-05,6.15e-05,0.21,0.434,202.234,247093,4
Бельгия,0Rq6JJwpZ9f1SU6Cfhgjv7,Nigo,Arya (feat. A$AP Rocky),0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
Бельгия,2I8EDARURigigunOxtg7oi,JELEEL!,DIVE IN!,0.705,0.753,6,-5.28,1,0.0485,0.000944,0.000127,0.385,0.368,140.023,100518,4
Бельгия,6QWHQgyYnoydNwUzBjVP50,Isobel Campbell,Come Undone,0.493,0.274,10,-10.467,0,0.0303,0.394,0.356,0.0923,0.448,171.996,343880,3
Бельгия,5cRKj1kynNFqiliT2ndZ3y,Higuchi Ai,Akuma no Ko,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,227680,4
Бельгия,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Бельгия,5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,4
Бельгия,52xJxFP6TqMuO4Yt0eOkMz,Carolina Gaitán - La Gaita,We Don't Talk About Bruno,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,216120,4
Бельгия,4CUX44NA1CPEzd0ibMLQsL,Belters Only,Make Me Feel Good,0.773,0.74,7,-8.169,0,0.0386,0.0627,0.00183,0.0829,0.504,124.014,197473,4
Бельгия,4szwPQ7ajXpyqykjtv6RLE,PAWSA,Roll Play,0.8,0.487,11,-12.74,0,0.167,0.000304,0.367,0.0874,0.318,128.019,203438,4
Бельгия,1ko2lVN0vKGUl9zrU0qSlT,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4
Бельгия,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Бельгия,7rdIKBTAQm4nLlpA5E8DBI,Ishowsped,Shake,0.643,0.766,2,-6.736,1,0.398,0.0303,0.0,0.102,0.383,179.963,156798,4
Бельгия,05EG9LwFCVjkoYEWzsrHHO,Tevvez,Legend,0.294,0.707,2,-5.418,1,0.0389,0.0408,0.106,0.0705,0.0395,149.94,189679,4
Бельгия,6AshXllQhobwSXsdpgp41w,Benny The Butcher,Johnny P's Caddy,0.535,0.819,8,-6.792,1,0.455,0.584,0.0,0.16,0.581,150.451,225000,4
Бельгия,6aZPMuJetqwKQCPClCNgd3,Yanns,Clic clic pan pan,0.798,0.763,10,-6.134,0,0.0654,0.204,0.0,0.213,0.698,132.016,163977,4
Бельгия,5NtmfJwkA0AXsp2WWHviPn,Rachel Chinouriri,So My Darling - Acoustic,0.568,0.238,9,-11.111,1,0.0457,0.907,8.21e-06,0.135,0.563,137.958,228923,4
Бельгия,0eYrKwIiqluD9dFr3STKQH,Vibe Chemistry,Balling,0.803,0.743,9,-4.015,1,0.0994,0.00768,2.36e-06,0.107,0.645,87.002,220948,4
Бельгия,0jdcdrTpIzIZGBqBvkgEaC,Ben Reilly,Maytag (Tax Free),0.465,0.67,1,-6.57,1,0.297,0.0181,0.0,0.519,0.553,83.772,165550,4
Бельгия,6kGDQTU0FOUC29gILRZ4ZW,Sharon Laloum,Ne parlons pas de Bruno,0.572,0.5,0,-8.189,0,0.0452,0.41,0.0,0.113,0.845,206.012,216120,4
Бельгия,1Y6Dk7h7ny675mdK8haSb8,IVANN,La surprise - Afro Tropical,0.854,0.629,10,-6.305,0,0.157,0.104,0.0,0.0971,0.786,119.996,151036,4
Бельгия,3cqWSJzuxZCsglpaxWtosT,Mason Ramsey,Before I Knew It,0.632,0.875,2,-3.237,1,0.0367,0.216,5.55e-06,0.385,0.801,133.006,201973,4
Бельгия,6GomT970rCOkKAyyrwJeZi,Öwnboss,Move Your Body,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
Бельгия,2GPh676erhgaOyMRmQNOc6,Nutcase22,Captain (whistle),0.912,0.651,11,-8.702,0,0.337,0.0824,2.9e-06,0.101,0.505,142.947,214820,4
Бельгия,46P3sjn38awa9mlokdDlBU,El Alfa,Suave,0.85,0.835,11,-4.367,0,0.0501,0.163,0.543,0.207,0.401,119.995,211516,4
Бельгия,63JrADDfrcjOaI6lyVkN3c,Kris Kross Amsterdam,Vluchtstrook,0.73,0.771,6,-6.973,0,0.0534,0.0321,0.0,0.127,0.689,159.979,148468,4
Бельгия,7BbaIYAdi3pg4MGl6PHwPv,Yeat,Monëy so big,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016,160052,4
Бельгия,4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,0.808,0.639,11,-7.244,0,0.147,0.621,0.0281,0.231,0.612,105.016,162286,4
Бельгия,7Fege3yv4dvehB3NdRBGwI,Gunna,Banking On Me,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,200000,4
Бельгия,0fD871BU8pWNuulBNpHYFt,Mboogz,Missing You,0.709,0.53,7,-8.312,0,0.24,0.202,1.33e-06,0.0958,0.631,134.71,213790,4
Бельгия,0KCSJzsQVxkloxoT7dyrqV,SiM,The Rumbling (TV Size),0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,90266,4
Бельгия,274twDcmLLpgvlVDFBqI3S,Ruben Block,Turn The Tide,0.831,0.575,9,-6.866,0,0.231,0.268,0.243,0.103,0.65,124.062,178444,4
Бельгия,2USlegnFJLrVLpoVfPimKB,Gabry Ponte,Thunder,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
Бразилия,5axPfPSNybFFzhDOvCMhpP,Furacão Hit,Senta Com Amor,0.926,0.697,0,-2.314,1,0.0502,0.0622,0.0,0.235,0.74,127.095,186798,4
Бразилия,6MvaRZ6JZgJuXz9b1CMB1y,Baco Exu do Blues,20 Ligações,0.688,0.389,0,-10.62,1,0.174,0.779,7.26e-06,0.108,0.536,75.073,193600,4
Бразилия,3xRH6FPVtheDyNla3T1FE7,Muni Long,Hrs and Hrs,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,204317,3
Бразилия,5XW4BwCrfYpci5zMbJxs4N,Wig Wam,Do Ya Wanna Taste It,0.559,0.793,2,-3.536,0,0.028,0.0191,0.0,0.394,0.69,92.034,176973,4
Бразилия,2HNTWEJx0FtU6UQfT01VR1,Oruam,Terra Prometida,0.551,0.44,3,-9.666,0,0.227,0.343,0.0,0.0805,0.572,122.537,193548,4
Бразилия,3nlhqZHMXG2A5UkW633wwx,Baco Exu do Blues,Samba in Paris,0.631,0.395,1,-8.16,1,0.205,0.681,0.0,0.348,0.442,95.702,266250,4
Бразилия,2IsusePMD32LQKNU7vZiAH,Dj Tk,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny),0.599,0.776,6,-3.229,1,0.432,0.0473,1.06e-05,0.119,0.502,162.745,133680,5
Бразилия,6EDj1nbl9wo6ivGI1t59G4,Jão,Idiota,0.669,0.785,4,-6.093,0,0.0421,0.0685,0.0,0.566,0.84,131.957,181627,4
Бразилия,3QJSeb51jHsaLxIwSVcs8N,MC Japa,Anarrana,0.955,0.894,1,-0.03,1,0.0755,0.383,0.00408,0.045,0.407,131.938,153234,4
Бразилия,79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,0.386,114.998,154000,4
Бразилия,3CDVijhs5pS7UPr9etzV2J,Menor da Vg,Conto do Plug,0.736,0.467,1,-9.581,0,0.064,0.381,0.0,0.334,0.822,130.074,147702,4
Бразилия,3qmdfYpfvKRIXmWaLllHZ3,MC Teteu,Black Lança (Catucando Gostosinho),0.939,0.582,6,-3.545,1,0.138,0.11,0.0,0.295,0.418,130.004,153231,4
Бразилия,0EMAzKGOFxJgG9vHsm7ciF,JC NO BEAT,Eu Vou Machucar Só um Pouquinho X Catucando Gostosinho,0.717,0.655,1,-5.187,1,0.473,0.0531,0.0,0.272,0.151,129.911,173538,4
Бразилия,5IgFVuxghOxiIYRnjUsqi1,MC Reino,Tuf Tuf Pof Pof,0.879,0.59,6,-6.891,0,0.15,0.133,0.000159,0.0718,0.784,150.009,162509,4
Бразилия,0I8X7pzQ2ucsJeD18fqO2F,Afinho do Fluxo,Latchika - Brega Funk,0.739,0.85,8,-2.855,0,0.177,0.0536,0.000191,0.305,0.658,170.015,151859,4
Бразилия,4iwiYqzoLImJraKQ9Pf2I2,Goya Menor,Ameno Amapiano Remix (You Wanna Bamba),0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,227101,4
Бразилия,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3
Бразилия,5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,4
Бразилия,1FGRA5pMtBqJLNAaSBia2x,LUDMILLA,Maldivas,0.7,0.737,0,-5.979,1,0.0538,0.204,0.0,0.0793,0.772,101.047,164141,4
Бразилия,3QGxgNaqaFSpORp2OVLXHR,Chefin,212,0.789,0.519,2,-4.84,0,0.0697,0.659,0.0,0.085,0.857,154.037,150610,4
Бразилия,6tUckTusXmzVZP3H3lDU6d,DJ JV DO SG,DA UMA TRAGADA NO BECK,0.684,0.395,2,-4.553,1,0.413,0.781,5.26e-05,0.185,0.504,82.895,106384,5
Бразилия,0qYW2jULeN9giEty0ee9Fy,MC Rogerinho,Botadinha Saliente,0.985,0.698,0,-2.531,1,0.0341,0.142,0.0,0.321,0.914,119.959,158000,4
Бразилия,10hMM5nsZQf66ldBlgWBfG,Labrinth,All For Us - from the HBO Original Series Euphoria,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,4
Бразилия,0sPtV4stCHkFJB6GpoaZ1f,Luísa Sonza,CAFÉ DA MANHÃ ;P,0.758,0.809,11,-4.065,0,0.0566,0.0219,0.0,0.161,0.962,151.097,181174,4
Бразилия,6QHXcb0eFwOKZOZ9bOFmxm,ALTÉGO,Toxic Pony,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
Бразилия,30oKgF1npDvpJCtXXum3zz,Pl Torvic,Uptown Funk Remix RJ,0.966,0.748,10,-3.855,0,0.185,0.274,1.09e-05,0.0776,0.859,129.961,132923,4
Бразилия,0fVDu1evgjX9CFD0cmuRrM,Tai Verdes,LAst dAy oN EaRTh,0.494,0.553,5,-5.57,1,0.197,0.413,4.17e-05,0.218,0.359,82.061,172756,4
Бразилия,3hqjvHfk55d0eBJUBICfC5,Baco Exu do Blues,Sei Partir,0.685,0.32,8,-10.059,0,0.0505,0.71,0.0,0.111,0.245,98.0,176327,4
Бразилия,1Kplq3MbmYv11tcud2ftHp,Mc Gabzin,Incrivel Jogando a Potranca,0.65,0.435,11,-1.87,0,0.0983,0.398,2.04e-05,0.0933,0.307,83.997,110769,5
Бразилия,78kygHp1dvW1kncYjBgbe1,Ryan Castro,Mujeriego,0.758,0.621,9,-8.033,1,0.125,0.0628,0.0,0.0809,0.92,79.949,142500,4
Бразилия,2GPh676erhgaOyMRmQNOc6,Nutcase22,Captain (whistle),0.912,0.651,11,-8.702,0,0.337,0.0824,2.9e-06,0.101,0.505,142.947,214820,4
Бразилия,1M5OUvKG03C0QtzvxRS4Zk,Dj Guuga,Depende,0.886,0.909,2,-1.84,0,0.0642,0.125,0.0,0.0755,0.816,130.027,156923,4
Бразилия,6HBnE8JFs1hfq1qLP65kxE,pumapjl,Intro,0.583,0.697,0,-13.221,0,0.456,0.789,1.32e-05,0.3,0.399,94.936,73276,4
Бразилия,3PWfXDkLIqfbTdEyv812za,Baco Exu do Blues,Lágrimas,0.622,0.287,11,-12.578,0,0.147,0.899,0.000962,0.104,0.27,87.798,177273,4
Бразилия,2i9kS134847LgKQYO2NxCx,Vix.off,Melhor Plug do Mundo,0.677,0.298,8,-16.136,1,0.185,0.773,7.26e-05,0.0977,0.771,144.858,119699,4
Бразилия,3LCwQoTrdQgHsGJE5gGVqx,GOT the beat,Step Back,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,228613,4
Бразилия,4utrDZkvrYtvwLq3iCzsOb,Bonde do Forró,Piriquita,0.801,0.922,4,-2.992,1,0.0814,0.0855,0.0,0.336,0.963,170.018,233972,4
Бразилия,1PY9IEVAOTy8x7I9xn4LI1,D$ Luqi,Chamyto Freestyle 2,0.639,0.561,1,-4.752,1,0.692,0.131,0.0,0.363,0.811,130.223,121380,4
Бразилия,22peDY0PHE4LTqbnTWsPHj,Diangoat,Bask Freestyle 2 Speed,0.556,0.769,9,-5.762,0,0.282,0.0357,0.0,0.354,0.602,100.062,157236,4
Бразилия,6RA5wqeXofVKhJQjRW2qUL,Baco Exu do Blues,Autoestima,0.719,0.244,8,-13.988,0,0.357,0.473,2.7e-06,0.128,0.537,140.032,173143,4
Бразилия,35COLcFjvONwVv6jkG23gI,Anitta,Boys Don't Cry,0.594,0.874,5,-3.598,1,0.0387,0.00166,0.0,0.148,0.646,164.163,135047,4
Бразилия,7gVzhRCrLRUBEGdS7zNTp0,Zé Felipe,Malvada,0.894,0.859,5,-2.981,0,0.0471,0.159,0.000153,0.075,0.888,134.947,145854,4
Бразилия,5rz7ZQkMpQHGDXC62P2Axw,DJ BRUNIN DA NT,ESSE É LADRÃO,0.871,0.565,2,-4.322,1,0.542,0.106,0.0,0.167,0.56,86.509,213981,5
Бразилия,4lsDFVKOVwPeAVw1hPOn7G,Simone & Simaria,Vontade De Morder,0.807,0.868,7,-3.023,1,0.0567,0.306,0.0,0.0691,0.916,82.024,154973,4
Бразилия,5sAYqcQTEQbTbxdcqI4b8v,Emma Louise,Jungle,0.698,0.642,7,-8.905,0,0.0288,0.463,0.176,0.101,0.703,125.994,202907,4
Бразилия,1gKXrwKn5ub6wyefqMsnZp,MC Braz,Joga na Cara,0.612,0.415,4,-5.704,0,0.119,0.789,0.0,0.0791,0.913,87.449,109846,5
Бразилия,5HHJE7JkqkWP7QeT7DHdSs,DJ Guih MS,"Me Mama Ai, Oque Que Tem?",0.901,0.731,6,-3.402,1,0.0945,0.513,0.0,0.0985,0.53,130.017,215976,4
