,country,track_id,artist_id,artist,title,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre,artist_popularity,artist_followers
2332,Аргентина,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2333,Гватемала,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2334,Гватемала,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2335,Доминиканская Республика,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2336,Доминиканская Республика,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2337,Испания,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2338,Испания,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2339,Колумбия,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2340,Колумбия,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2341,Колумбия,58h5RuCMWCkstuXckWuRpp,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Quien TV Remix,79,True,0.764,0.847,10.0,-4.922,1.0,0.0518,0.0301,0.00246,0.166,0.961,95.02,163709.0,4.0,reggaeton,80,377101
2342,Колумбия,58h5RuCMWCkstuXckWuRpp,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Quien TV Remix,79,True,0.764,0.847,10.0,-4.922,1.0,0.0518,0.0301,0.00246,0.166,0.961,95.02,163709.0,4.0,trap latino,80,377101
2343,Колумбия,2ThSBT4fDS83BWu3iMjMRn,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Quien TV,74,False,0.823,0.798,10.0,-5.079,1.0,0.0759,0.0698,0.0058,0.122,0.875,95.037,156224.0,4.0,reggaeton,80,377101
2344,Колумбия,2ThSBT4fDS83BWu3iMjMRn,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Quien TV,74,False,0.823,0.798,10.0,-5.079,1.0,0.0759,0.0698,0.0058,0.122,0.875,95.037,156224.0,4.0,trap latino,80,377101
2345,Мексика,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2346,Мексика,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2347,Панама,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2348,Панама,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2349,Перу,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2350,Перу,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2351,Чили,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2352,Чили,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2353,Эквадор,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,reggaeton,80,377101
2354,Эквадор,6lX6l7OuA3qrnIRfdsr0dw,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,Medallo,92,True,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0,trap latino,80,377101
2355,во всем мире,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2356,во всем мире,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2357,во всем мире,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2358,во всем мире,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2359,во всем мире,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2360,Австралия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2361,Австралия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2362,Австралия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2363,Австралия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2364,Австралия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2365,Австрия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2366,Австрия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2367,Австрия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2368,Австрия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2369,Австрия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2370,Великобритания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2371,Великобритания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2372,Великобритания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2373,Великобритания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2374,Великобритания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2375,Дания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2376,Дания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2377,Дания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2378,Дания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2379,Дания,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2380,Ирландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2381,Ирландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2382,Ирландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2383,Ирландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2384,Ирландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2385,Канада,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2386,Канада,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2387,Канада,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2388,Канада,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2389,Канада,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2390,Новая Зеландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2391,Новая Зеландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2392,Новая Зеландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2393,Новая Зеландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2394,Новая Зеландия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2395,Норвегия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2396,Норвегия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2397,Норвегия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2398,Норвегия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2399,Норвегия,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2400,США,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2401,США,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2402,США,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2403,США,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2404,США,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2405,Швейцария,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,alternative r&b,87,9040749
2406,Швейцария,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,hip hop,87,9040749
2407,Швейцария,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,lgbtq+ hip hop,87,9040749
2408,Швейцария,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,neo soul,87,9040749
2409,Швейцария,3GZD6HmiNUhxXYf8Gch723,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,Lost,86,True,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0,pop,87,9040749
2410,Австралия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2411,Австрия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2412,Бельгия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2413,Великобритания,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2414,Германия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2415,Ирландия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2416,Новая Зеландия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2417,Словакия,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2418,Швейцария,3Oww84xrmgjyr5J1ilOmAf,20cmhoGvN0eyzhmsHJH1Mg,Luude,Down Under (feat. Colin Hay),73,False,0.308,0.86,11.0,-4.111,0.0,0.168,0.0116,0.000828,0.277,0.0387,171.835,158774.0,4.0,aussietronica,74,40467
2419,Австралия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,alt z,76,448080
2420,Австралия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,gen z singer-songwriter,76,448080
2421,Австралия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,pop,76,448080
2422,Бельгия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,alt z,76,448080
2423,Бельгия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,gen z singer-songwriter,76,448080
2424,Бельгия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,pop,76,448080
2425,Великобритания,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,alt z,76,448080
2426,Великобритания,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,gen z singer-songwriter,76,448080
2427,Великобритания,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,pop,76,448080
2428,Дания,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,alt z,76,448080
2429,Дания,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,gen z singer-songwriter,76,448080
2430,Дания,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,pop,76,448080
2431,Ирландия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,alt z,76,448080
2432,Ирландия,3yMC1KsTwh0ceXdIe4QQAQ,79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,Fingers Crossed,87,False,0.56,0.473,5.0,-7.23,1.0,0.0533,0.618,0.0,0.31,0.441,109.414,175345.0,4.0,gen z singer-songwriter,76,448080
